Date,رقم القيد,نوع المصرف ,اسم الحساب ,التوصيف,اسم المشروع معدل,اسم المشروع,مبلغ القيد,Type,Code,
1-Jan-20,553,الخدمات,نقل ومشال تحميل وتعتيق,تسويه - محمد عبدالباقى - معدات ثقيله,جراج شبرا,جراج شبرا,3990.00,الإدارة,2002,
1-Jan-20,553,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسويه - محمد عبدالباقى- كارته طريق,جراج شبرا,جراج شبرا,500.00,الإدارة,2002,
1-Jan-20,554,خامات,وقود وزيوت,تسويه - ماهر محمد مصطفى - فواتير بنزين,محطه خلط رويه,محطه خلط رويه,3310.03,محطات خلط الخرسانه,3001,
1-Jan-20,554,الخدمات,صيانه,تسويه - ماهر محمد مصطفى - سيارات,محطه خلط رويه,محطه خلط رويه,35.00,محطات خلط الخرسانه,3001,
1-Jan-20,554,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسويه - ماهر محمد مصطفى - كارته طريق,محطه خلط رويه,محطه خلط رويه,10.00,محطات خلط الخرسانه,3001,
1-Jan-20,555,اجور,اجور عماله يوميه - مؤقتة ,تسويه - ماهر محمد مصطفى - عماله المحطه,محطه خلط رويه,محطه خلط رويه,5800.00,محطات خلط الخرسانه,3001,
1-Jan-20,556,الخدمات,صيانه,تسويه - ماهر محمد مصطفى - معدات,محطه خلط رويه,محطه خلط رويه,200.00,محطات خلط الخرسانه,3001,
1-Jan-20,556,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسويه - ماهر محمد مصطفى - كارته طريق,محطه خلط رويه,محطه خلط رويه,55.00,محطات خلط الخرسانه,3001,
1-Jan-20,566,رسوم_وضرائب,التأمينات الاجتماعيه,قيمة سداد تأمينات مستخلص جارى 1 - عقد 2207,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,115627.55,المقاولات,4073,
1-Jan-20,577,رسوم_وضرائب,ضرائب,مطالبه باتعاب قضائيه - ايمن عبدالستار,الادارة العامة ,الادارة العامة ,5000.00,الإدارة,2001,
1-Jan-20,583,الخدمات,ايجار الالات تصوير,ايجار ثلاثه الالات تصوير لمده ثلاثه اشهر - كالكس المتحده,الادارة العامة ,الادارة العامة ,3485.66,الإدارة,2001,
1-Jan-20,585,الخدمات,ايجار الالات تصوير,ايجار اله تصوير لمده ثلاثه اشهر - كالكس المتحده,محطه خلط الشروق,محطه خلط الشروق,1128.96,محطات خلط الخرسانه,3002,
1-Jan-20,587,الخدمات,ايجار الالات تصوير,ايجار اله تصوير لمده ثلاثه اشهر - كالكس المتحده,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,1287.01,المقاولات,4060,
1-Jan-20,589,الخدمات,ايجار الالات تصوير,ايجار اله تصوير لمده ثلاثه اشهر - كالكس المتحده,مول غرب الشروق,مول غرب الشروق,1287.01,المقاولات,4036,
1-Jan-20,591,خامات,خامات ومهمات,توريد طابعه اتش بى - ايجيبت تكنولوجى,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,2650.00,المقاولات,4076,
1-Jan-20,599,الخدمات,ايجار معدات,ايجار لودر لمده سته وثلاثون يوما - المصطفى للتوريدات المعدات,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,34200.00,المقاولات,4060,
1-Jan-20,605,رسوم_وضرائب,التأمينات الاجتماعيه,سداد تأمينات مستخلص جارى 1 - تنسيق الموقع,المجزر الى,المجزر الى,31992.00,المقاولات,4040,
1-Jan-20,618,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على السيارة النيسان صنى,جراج شبرا,جراج شبرا,3292.00,الإدارة,2002,
1-Jan-20,620,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على البلدوزر كاتربلر,الادارة العامة ,الادارة العامة ,18000.00,الإدارة,2001,
1-Jan-20,622,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على خزينه وسط البلد,الادارة العامة ,الادارة العامة ,641.00,الإدارة,2001,
1-Jan-20,623,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على عدد اربع سيارات هيونداى,جراج شبرا,جراج شبرا,10492.00,الإدارة,2002,
1-Jan-20,625,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على سيارة شاهين,جراج شبرا,جراج شبرا,327.93,الإدارة,2002,
1-Jan-20,626,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على محطه الخلط,محطه خلط رويه,محطه خلط رويه,20322.50,محطات خلط الخرسانه,3001,
1-Jan-20,627,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين العمارات,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,2020.00,المقاولات,4066,
1-Jan-20,628,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين العمارات,78ع. اكتوبر,78ع. اكتوبر,11354.75,المقاولات,4001,
1-Jan-20,629,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين العمارات,الاسماعيليه الجديده,3ع الحى الرابع 160م - الاسماعيليه ,168.25,المقاولات,4072,
1-Jan-20,630,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بامناء العهد ضد الخيانه والسرقه بالاكراه والحوادث الشخصيه,الادارة العامة ,الادارة العامة ,10635.00,الإدارة,2001,
1-Jan-20,631,الخدمات,بوالص تأمين,اصدار الوثيقه الخاصه بالتأمين على الدور السابع والعاشر,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),13000.00,الاستثمار,7001,
1-Jan-20,633,خامات,خامات ومهمات,ت.م مقطوعيه - كامل عامر - تخفيض خامات,محطه قريه الريد,محطه قريه الريد,-3000.00,المقاولات,4010,
1-Jan-20,635,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 27 - مصطفى محمد ابراهيم,57ع. رؤية,57ع. رؤية,8568.45,المقاولات,4023,
1-Jan-20,639,خامات,خامات ومهمات,ت.م ختامى - محمد على عبدالوهاب - تخفيض خامات,57ع. رؤية,57ع. رؤية,-36573.71,المقاولات,4023,
1-Jan-20,641,خامات,خامات ومهمات,ت.م مقطوعيه - مؤسسة الرساله - تخفيض خامات,واحه المهندسين,واحه المهندسين,-473.85,المقاولات,4005,
1-Jan-20,643,المقاولين,اعمال متكاملة ,ت.م 22 - المتحده للاستثمارات العقاريه والزراعيه,10ع. الوادي,10ع. الوادي,200213.27,المقاولات,4024,
1-Jan-20,649,المقاولين,اعمال النجارة والحداده,ت.م 8 - سامح الزهيرى,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,480311.00,المقاولات,4060,
1-Jan-20,656,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 1 - محمود محمد محمود,9 سكوير,9 سكوير,25370.00,المقاولات,4025,
1-Jan-20,660,المقاولين,اعمال شبكة التغذية بالمياه,ت.م 3 - محمد صابر محمود,مصارف شوبر,مصارف شوبر,41699.00,المقاولات,4061,
1-Jan-20,662,المقاولين,أعمال شبكات كهرباء,ت.م 30 - حسن صلاح فؤاد,57ع. رؤية,57ع. رؤية,4212.06,المقاولات,4023,
1-Jan-20,664,المقاولين,أعمال شبكات كهرباء,ت.م 20 - حسن صلاح فؤاد,10ع. الوادي,10ع. الوادي,38979.20,المقاولات,4024,
1-Jan-20,666,المقاولين,أعمال تشطيبات,ت.م 15 - سعودى للمقاولات,78ع. اكتوبر,78ع. اكتوبر,80705.41,المقاولات,4001,
1-Jan-20,674,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 2 - البركه للمقاولات,10ع. الوادي,10ع. الوادي,38970.00,المقاولات,4024,
1-Jan-20,677,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 44 - محمود محمد عثمان,57ع. رؤية,57ع. رؤية,62093.50,المقاولات,4023,
1-Jan-20,679,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 10 - البركه للمقاولات,9 سكوير,9 سكوير,19350.25,المقاولات,4025,
1-Jan-20,683,المقاولين,اعمال متكاملة ,ت.م 29 - محمد محفوظ للمقاولات,العاصمه الادرايه,العاصمه الادرايه,214607.26,المقاولات,4058,
1-Jan-20,687,المقاولين,‏اعمال التركيبات الصحية,ت.م 31 - عمر منشاوى,57ع. رؤية,57ع. رؤية,39553.69,المقاولات,4023,
1-Jan-20,689,المقاولين,أعمال الألومنيوم والزجاج,ت.م 1 - ايجى جلاس,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,871819.50,المقاولات,4062,
1-Jan-20,691,المقاولين,أعمال مبانى‏,ت.م 7 - علاء محمد مرسى,مرافق 78 عماره,مرافق 78 عماره,5824.00,المقاولات,4002,
1-Jan-20,693,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 70 - علاء محمد مرسى,78ع. اكتوبر,78ع. اكتوبر,44859.85,المقاولات,4001,
1-Jan-20,695,المقاولين,أعمال البياض وكرانيش والحليات,ت.م 23 - المدينه للمقاولات المتكامله,9 سكوير,9 سكوير,37164.00,المقاولات,4025,
1-Jan-20,697,خامات,خامات ومهمات,ت.م مقطوعيه - مؤسسة الرساله - تخفيض خامات,واحه المهندسين,واحه المهندسين,-1025.00,المقاولات,4005,
1-Jan-20,699,خامات,خامات ومهمات,ت.م مقطوعيه - تخفيض خامات,العاصمه الادرايه,العاصمه الادرايه,-7956.00,المقاولات,4058,
1-Jan-20,701,خامات,خامات ومهمات,ت.م - ذاتى - اربيانكو للاستثمار والتنميه,المجزر الى,المجزر الى,-2090.00,المقاولات,4040,
1-Jan-20,701,المقاولين,اعمال مقطوعيه - مقاولين,ت.م ذاتى - اربيانكو للاستثمار والتنميه العمرانيه ,المجزر الى,المجزر الى,500.00,المقاولات,4040,
1-Jan-20,703,المقاولين,اعمال مقطوعيه - مقاولين,ت.م مقطوعيه - اكرم رجب احمد,78ع. اكتوبر,78ع. اكتوبر,21660.00,المقاولات,4001,
1-Jan-20,703,خامات,خامات ومهمات,ت.م مقطوعيه - اكرم رجب احمد - تخفيض خامات,78ع. اكتوبر,78ع. اكتوبر,-1083.00,المقاولات,4001,
1-Jan-20,704,الخدمات,أعمال بالمقطوعية,تسوية عهدة - محمد عواد - ايصالات عماله,مول غرب الشروق,مول غرب الشروق,300.00,المقاولات,4036,
1-Jan-20,705,الخدمات,أعمال بالمقطوعية,تسوية عهدة - محمد عواد - مقطوعيات خرسانه - عزل,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,37200.00,المقاولات,4062,
1-Jan-20,706,الخدمات,أعمال بالمقطوعية,تسوية عهدة - محمد عواد - مقطوعيات - بياض - ايجار لودر - نقل مخلفات - سقالات,مول غرب الشروق,مول غرب الشروق,20832.00,المقاولات,4036,
1-Jan-20,707,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة - محمد طعيمه - مصاريف بوفيه - يناير 2020,العاصمه الادرايه,العاصمه الادرايه,1500.00,المقاولات,4058,
